Date,Name of Payee and Complete Mailing Address,Expenditure Type,Purpose,Candidate,Office Sought,Declaration,Amount,In-Kind Description,Account Code,Form of Payment,Amount of Expenditure,Sum To Date,Committee,Committee Id
11/05/2022,"I360 29374 NETWORK PLACE CHICAGO, IL 60673",Independent Expenditure,PROCESSING VOTER DATA,PARE ERIN,House,Support,$3.69,,,Debit Card,114.36,1567.12,CONVENTION OF STATES ACTION,
11/05/2022,"I360 29374 NETWORK PLACE CHICAGO, IL 60673",Independent Expenditure,PROCESSING VOTER DATA,PEACOCK ANNE,House,Support,$3.69,,,Debit Card,114.36,1567.12,CONVENTION OF STATES ACTION,
11/05/2022,"I360 29374 NETWORK PLACE CHICAGO, IL 60673",Independent Expenditure,PROCESSING VOTER DATA,PROCTOR H DEAN,Senate,Support,$3.69,,,Debit Card,114.36,1567.12,CONVENTION OF STATES ACTION,
11/05/2022,"I360 29374 NETWORK PLACE CHICAGO, IL 60673",Independent Expenditure,PROCESSING VOTER DATA,ROSS STEPHEN,House,Support,$3.69,,,Debit Card,114.36,1567.12,CONVENTION OF STATES ACTION,
11/05/2022,"I360 29374 NETWORK PLACE CHICAGO, IL 60673",Independent Expenditure,PROCESSING VOTER DATA,SWARBRICK MELISSA,House,Support,$3.69,,,Debit Card,114.36,1567.12,CONVENTION OF STATES ACTION,
11/05/2022,"I360 29374 NETWORK PLACE CHICAGO, IL 60673",Independent Expenditure,PROCESSING VOTER DATA,VON CANON FRED,House,Support,$3.69,,,Debit Card,114.36,1567.12,CONVENTION OF STATES ACTION,
11/05/2022,"I360 29374 NETWORK PLACE CHICAGO, IL 60673",Independent Expenditure,PROCESSING VOTER DATA,WARD BILL,House,Support,$3.69,,,Debit Card,114.36,1567.12,CONVENTION OF STATES ACTION,
11/05/2022,"I360 29374 NETWORK PLACE CHICAGO, IL 60673",Independent Expenditure,PROCESSING VOTER DATA,WHEATLEY DIANE,House,Support,$3.69,,,Debit Card,114.36,1567.12,CONVENTION OF STATES ACTION,
11/05/2022,"I360 29374 NETWORK PLACE CHICAGO, IL 60673",Independent Expenditure,PROCESSING VOTER DATA,YARBOROUGH LARRY,House,Support,$3.69,,,Debit Card,114.36,1567.12,CONVENTION OF STATES ACTION,
11/05/2022,"I360 29374 NETWORK PLACE CHICAGO, IL 60673",Independent Expenditure,PROCESSING VOTER DATA,ZENGER JEFF,House,Support,$3.69,,,Debit Card,114.36,1567.12,CONVENTION OF STATES ACTION,
12/06/2022,"I360 29374 NETWORK PLACE CHICAGO, IL 60673",Independent Expenditure,PROCESSING VOTER DATA,BARNES LISA,House,Support,$3.69,,,Debit Card,114.36,1567.12,CONVENTION OF STATES ACTION,
12/06/2022,"I360 29374 NETWORK PLACE CHICAGO, IL 60673",Independent Expenditure,PROCESSING VOTER DATA,BHAKTA PRATIK,House,Support,$3.69,,,Debit Card,114.36,1567.12,CONVENTION OF STATES ACTION,
12/06/2022,"I360 29374 NETWORK PLACE CHICAGO, IL 60673",Independent Expenditure,PROCESSING VOTER DATA,BRADFORD JOHN,House,Support,$3.69,,,Debit Card,114.36,1567.12,CONVENTION OF STATES ACTION,
12/06/2022,"I360 29374 NETWORK PLACE CHICAGO, IL 60673",Independent Expenditure,PROCESSING VOTER DATA,BRAWLEY WILLIAM,House,Support,$3.69,,,Debit Card,114.36,1567.12,CONVENTION OF STATES ACTION,
12/06/2022,"I360 29374 NETWORK PLACE CHICAGO, IL 60673",Independent Expenditure,PROCESSING VOTER DATA,BRITT DANNY,Senate,Support,$3.69,,,Debit Card,114.36,1567.12,CONVENTION OF STATES ACTION,
12/06/2022,"I360 29374 NETWORK PLACE CHICAGO, IL 60673",Independent Expenditure,PROCESSING VOTER DATA,CAVALIERO MARK,Senate,Support,$3.69,,,Debit Card,114.36,1567.12,CONVENTION OF STATES ACTION,
12/06/2022,"I360 29374 NETWORK PLACE CHICAGO, IL 60673",Independent Expenditure,PROCESSING VOTER DATA,CHESSER ALLEN,Senate,Support,$3.69,,,Debit Card,114.36,1567.12,CONVENTION OF STATES ACTION,
12/06/2022,"I360 29374 NETWORK PLACE CHICAGO, IL 60673",Independent Expenditure,PROCESSING VOTER DATA,CRAVEN DAVE,Senate,Support,$3.69,,,Debit Card,114.36,1567.12,CONVENTION OF STATES ACTION,
12/06/2022,"I360 29374 NETWORK PLACE CHICAGO, IL 60673",Independent Expenditure,PROCESSING VOTER DATA,DAVIS TED,House,Support,$3.69,,,Debit Card,114.36,1567.12,CONVENTION OF STATES ACTION,
12/06/2022,"I360 29374 NETWORK PLACE CHICAGO, IL 60673",Independent Expenditure,PROCESSING VOTER DATA,ECHEVARIA BRIAN,House,Support,$3.69,,,Debit Card,114.36,1567.12,CONVENTION OF STATES ACTION,
12/06/2022,"I360 29374 NETWORK PLACE CHICAGO, IL 60673",Independent Expenditure,PROCESSING VOTER DATA,FAIRCLOTH JOHN,House,Support,$3.69,,,Debit Card,114.36,1567.12,CONVENTION OF STATES ACTION,
12/06/2022,"I360 29374 NETWORK PLACE CHICAGO, IL 60673",Independent Expenditure,PROCESSING VOTER DATA,FONTENOT KEN,House,Support,$3.69,,,Debit Card,114.36,1567.12,CONVENTION OF STATES ACTION,
12/06/2022,"I360 29374 NETWORK PLACE CHICAGO, IL 60673",Independent Expenditure,PROCESSING VOTER DATA,FORD CARL,Senate,Support,$3.69,,,Debit Card,114.36,1567.12,CONVENTION OF STATES ACTION,
12/06/2022,"I360 29374 NETWORK PLACE CHICAGO, IL 60673",Independent Expenditure,PROCESSING VOTER DATA,GALEY AMY,Senate,Support,$3.69,,,Debit Card,114.36,1567.12,CONVENTION OF STATES ACTION,
12/06/2022,"I360 29374 NETWORK PLACE CHICAGO, IL 60673",Independent Expenditure,PROCESSING VOTER DATA,HANIG BOBBY,Senate,Support,$3.69,,,Debit Card,114.36,1567.12,CONVENTION OF STATES ACTION,
12/06/2022,"I360 29374 NETWORK PLACE CHICAGO, IL 60673",Independent Expenditure,PROCESSING VOTER DATA,HARDISTER JON,House,Support,$3.69,,,Debit Card,114.36,1567.12,CONVENTION OF STATES ACTION,
12/06/2022,"I360 29374 NETWORK PLACE CHICAGO, IL 60673",Independent Expenditure,PROCESSING VOTER DATA,LEE MICHAEL,Senate,Support,$3.69,,,Debit Card,114.36,1567.12,CONVENTION OF STATES ACTION,
12/06/2022,"I360 29374 NETWORK PLACE CHICAGO, IL 60673",Independent Expenditure,PROCESSING VOTER DATA,LOWERY JARROD,House,Support,$3.69,,,Debit Card,114.36,1567.12,CONVENTION OF STATES ACTION,
12/06/2022,"I360 29374 NETWORK PLACE CHICAGO, IL 60673",Independent Expenditure,PROCESSING VOTER DATA,MEREDITH WESLEY,Senate,Support,$3.69,,,Debit Card,114.36,1567.12,CONVENTION OF STATES ACTION,
12/06/2022,"I360 29374 NETWORK PLACE CHICAGO, IL 60673",Independent Expenditure,PROCESSING VOTER DATA,NEWTON PAUL,Senate,Support,$3.69,,,Debit Card,114.36,1567.12,CONVENTION OF STATES ACTION,
12/06/2022,"I360 29374 NETWORK PLACE CHICAGO, IL 60673",Independent Expenditure,PROCESSING VOTER DATA,NEWTON BUCK,Senate,Support,$3.69,,,Debit Card,114.36,1567.12,CONVENTION OF STATES ACTION,
12/06/2022,"I360 29374 NETWORK PLACE CHICAGO, IL 60673",Independent Expenditure,PROCESSING VOTER DATA,PARE ERIN,House,Support,$3.69,,,Debit Card,114.36,1567.12,CONVENTION OF STATES ACTION,
12/06/2022,"I360 29374 NETWORK PLACE CHICAGO, IL 60673",Independent Expenditure,PROCESSING VOTER DATA,PEACOCK ANNE,House,Support,$3.69,,,Debit Card,114.36,1567.12,CONVENTION OF STATES ACTION,
12/06/2022,"I360 29374 NETWORK PLACE CHICAGO, IL 60673",Independent Expenditure,PROCESSING VOTER DATA,PROCTOR H DEAN,Senate,Support,$3.69,,,Debit Card,114.36,1567.12,CONVENTION OF STATES ACTION,
12/06/2022,"I360 29374 NETWORK PLACE CHICAGO, IL 60673",Independent Expenditure,PROCESSING VOTER DATA,ROSS STEPHEN,House,Support,$3.69,,,Debit Card,114.36,1567.12,CONVENTION OF STATES ACTION,
12/06/2022,"I360 29374 NETWORK PLACE CHICAGO, IL 60673",Independent Expenditure,PROCESSING VOTER DATA,SWARBRICK MELISSA,House,Support,$3.69,,,Debit Card,114.36,1567.12,CONVENTION OF STATES ACTION,
12/06/2022,"I360 29374 NETWORK PLACE CHICAGO, IL 60673",Independent Expenditure,PROCESSING VOTER DATA,VON CANON FRED,House,Support,$3.69,,,Debit Card,114.36,1567.12,CONVENTION OF STATES ACTION,
12/06/2022,"I360 29374 NETWORK PLACE CHICAGO, IL 60673",Independent Expenditure,PROCESSING VOTER DATA,WARD BILL,House,Support,$3.69,,,Debit Card,114.36,1567.12,CONVENTION OF STATES ACTION,
12/06/2022,"I360 29374 NETWORK PLACE CHICAGO, IL 60673",Independent Expenditure,PROCESSING VOTER DATA,WHEATLEY DIANE,House,Support,$3.69,,,Debit Card,114.36,1567.12,CONVENTION OF STATES ACTION,
12/06/2022,"I360 29374 NETWORK PLACE CHICAGO, IL 60673",Independent Expenditure,PROCESSING VOTER DATA,YARBOROUGH LARRY,House,Support,$3.69,,,Debit Card,114.36,1567.12,CONVENTION OF STATES ACTION,
12/06/2022,"I360 29374 NETWORK PLACE CHICAGO, IL 60673",Independent Expenditure,PROCESSING VOTER DATA,ZENGER JEFF,House,Support,$3.69,,,Debit Card,114.36,1567.12,CONVENTION OF STATES ACTION,
10/28/2022,"IHEARTMEDIA 20880 Stone Oak Pkwy SAN ANTONIO, TX 78258",Independent Expenditure,RADIO ADVERTISING,ROSS STEPHEN,House,Support,$769.26,,,Debit Card,1538.52,1538.52,CONVENTION OF STATES ACTION,
10/28/2022,"IHEARTMEDIA 20880 Stone Oak Pkwy SAN ANTONIO, TX 78258",Independent Expenditure,RADIO ADVERTISING,HARDISTER JON,House,Support,$769.26,,,Debit Card,1538.52,1538.52,CONVENTION OF STATES ACTION,
10/26/2022,"NEXT DAY FLYERS 8000 HASKELL AVE VAN NUYS, CA 91406",Independent Expenditure,FLYERS,CAVALIERO MARK,Senate,Support,$338.41,,,Debit Card,676.82,4224.09,CONVENTION OF STATES ACTION,
10/26/2022,"NEXT DAY FLYERS 8000 HASKELL AVE VAN NUYS, CA 91406",Independent Expenditure,FLYERS,PARE ERIN,House,Support,$338.41,,,Debit Card,676.82,4224.09,CONVENTION OF STATES ACTION,
10/31/2022,"RICK SANTORUM C/O CONVENTION OF STATES ACTION 5850 SAN FELIPE, SUITE 580A HOUSTON, TX 77057",Independent Expenditure,RECORDING RADIO ADVERTISING,MEREDITH WESLEY,Senate,Support,$147.35,,,Electronic Funds Transfer,884.1,884.1,CONVENTION OF STATES ACTION,
10/31/2022,"RICK SANTORUM C/O CONVENTION OF STATES ACTION 5850 SAN FELIPE, SUITE 580A HOUSTON, TX 77057",Independent Expenditure,RECORDING RADIO ADVERTISING,BRITT DANNY,Senate,Support,$147.35,,,Electronic Funds Transfer,884.1,884.1,CONVENTION OF STATES ACTION,
10/31/2022,"RICK SANTORUM C/O CONVENTION OF STATES ACTION 5850 SAN FELIPE, SUITE 580A HOUSTON, TX 77057",Independent Expenditure,RECORDING RADIO ADVERTISING,NEWTON PAUL,Senate,Support,$147.35,,,Electronic Funds Transfer,884.1,884.1,CONVENTION OF STATES ACTION,
10/31/2022,"RICK SANTORUM C/O CONVENTION OF STATES ACTION 5850 SAN FELIPE, SUITE 580A HOUSTON, TX 77057",Independent Expenditure,RECORDING RADIO ADVERTISING,BRADFORD JOHN,House,Support,$147.35,,,Electronic Funds Transfer,884.1,884.1,CONVENTION OF STATES ACTION,
10/31/2022,"RICK SANTORUM C/O CONVENTION OF STATES ACTION 5850 SAN FELIPE, SUITE 580A HOUSTON, TX 77057",Independent Expenditure,RECORDING RADIO ADVERTISING,ROSS STEPHEN,House,Support,$147.35,,,Electronic Funds Transfer,884.1,884.1,CONVENTION OF STATES ACTION,
10/31/2022,"RICK SANTORUM C/O CONVENTION OF STATES ACTION 5850 SAN FELIPE, SUITE 580A HOUSTON, TX 77057",Independent Expenditure,RECORDING RADIO ADVERTISING,HARDISTER JON,House,Support,$147.35,,,Electronic Funds Transfer,884.1,884.1,CONVENTION OF STATES ACTION,
10/27/2022,"TWILIO 101 SPEAR STREET SUITE 100 SAN FRANCISCO, CA 94105",Independent Expenditure,TEXTING,HARDISTER JON,House,Support,$0.90,,,Electronic Funds Transfer,39.34,120.87,CONVENTION OF STATES ACTION,
10/27/2022,"TWILIO 101 SPEAR STREET SUITE 100 SAN FRANCISCO, CA 94105",Independent Expenditure,TEXTING,VON CANON FRED,House,Support,$0.88,,,Electronic Funds Transfer,39.34,120.87,CONVENTION OF STATES ACTION,
10/27/2022,"TWILIO 101 SPEAR STREET SUITE 100 SAN FRANCISCO, CA 94105",Independent Expenditure,TEXTING,FAIRCLOTH JOHN,House,Support,$1.09,,,Electronic Funds Transfer,39.34,120.87,CONVENTION OF STATES ACTION,
10/27/2022,"TWILIO 101 SPEAR STREET SUITE 100 SAN FRANCISCO, CA 94105",Independent Expenditure,TEXTING,FONTENOT KEN,House,Support,$0.70,,,Electronic Funds Transfer,39.34,120.87,CONVENTION OF STATES ACTION,
10/27/2022,"TWILIO 101 SPEAR STREET SUITE 100 SAN FRANCISCO, CA 94105",Independent Expenditure,TEXTING,CHESSER ALLEN,House,Support,$0.82,,,Electronic Funds Transfer,39.34,120.87,CONVENTION OF STATES ACTION,
10/27/2022,"TWILIO 101 SPEAR STREET SUITE 100 SAN FRANCISCO, CA 94105",Independent Expenditure,TEXTING,WHEATLEY DIANE,House,Support,$0.88,,,Electronic Funds Transfer,39.34,120.87,CONVENTION OF STATES ACTION,
10/27/2022,"TWILIO 101 SPEAR STREET SUITE 100 SAN FRANCISCO, CA 94105",Independent Expenditure,TEXTING,YARBOROUGH LARRY,House,Support,$0.73,,,Electronic Funds Transfer,39.34,120.87,CONVENTION OF STATES ACTION,
10/27/2022,"TWILIO 101 SPEAR STREET SUITE 100 SAN FRANCISCO, CA 94105",Independent Expenditure,TEXTING,ECHEVARIA BRIAN,House,Support,$0.76,,,Electronic Funds Transfer,39.34,120.87,CONVENTION OF STATES ACTION,
10/27/2022,"TWILIO 101 SPEAR STREET SUITE 100 SAN FRANCISCO, CA 94105",Independent Expenditure,TEXTING,BRADFORD JOHN,House,Support,$0.79,,,Electronic Funds Transfer,39.34,120.87,CONVENTION OF STATES ACTION,
10/27/2022,"TWILIO 101 SPEAR STREET SUITE 100 SAN FRANCISCO, CA 94105",Independent Expenditure,TEXTING,BARNES LISA,House,Support,$0.45,,,Electronic Funds Transfer,39.34,120.87,CONVENTION OF STATES ACTION,
10/27/2022,"TWILIO 101 SPEAR STREET SUITE 100 SAN FRANCISCO, CA 94105",Independent Expenditure,TEXTING,ROSS STEPHEN,House,Support,$0.65,,,Electronic Funds Transfer,39.34,120.87,CONVENTION OF STATES ACTION,
10/27/2022,"TWILIO 101 SPEAR STREET SUITE 100 SAN FRANCISCO, CA 94105",Independent Expenditure,TEXTING,WARD BILL,House,Support,$1.00,,,Electronic Funds Transfer,39.34,120.87,CONVENTION OF STATES ACTION,
10/27/2022,"TWILIO 101 SPEAR STREET SUITE 100 SAN FRANCISCO, CA 94105",Independent Expenditure,TEXTING,ZENGER JEFF,House,Support,$0.89,,,Electronic Funds Transfer,39.34,120.87,CONVENTION OF STATES ACTION,
10/27/2022,"TWILIO 101 SPEAR STREET SUITE 100 SAN FRANCISCO, CA 94105",Independent Expenditure,TEXTING,LOWERY JARROD,House,Support,$0.49,,,Electronic Funds Transfer,39.34,120.87,CONVENTION OF STATES ACTION,
10/27/2022,"TWILIO 101 SPEAR STREET SUITE 100 SAN FRANCISCO, CA 94105",Independent Expenditure,TEXTING,BRAWLEY WILLIAM,House,Support,$0.70,,,Electronic Funds Transfer,39.34,120.87,CONVENTION OF STATES ACTION,
10/27/2022,"TWILIO 101 SPEAR STREET SUITE 100 SAN FRANCISCO, CA 94105",Independent Expenditure,TEXTING,BHAKTA PRATIK,House,Support,$1.08,,,Electronic Funds Transfer,39.34,120.87,CONVENTION OF STATES ACTION,
10/27/2022,"TWILIO 101 SPEAR STREET SUITE 100 SAN FRANCISCO, CA 94105",Independent Expenditure,TEXTING,DAVIS TED,House,Support,$0.97,,,Electronic Funds Transfer,39.34,120.87,CONVENTION OF STATES ACTION,
10/27/2022,"TWILIO 101 SPEAR STREET SUITE 100 SAN FRANCISCO, CA 94105",Independent Expenditure,TEXTING,PARE ERIN,House,Support,$0.99,,,Electronic Funds Transfer,39.34,120.87,CONVENTION OF STATES ACTION,
10/27/2022,"TWILIO 101 SPEAR STREET SUITE 100 SAN FRANCISCO, CA 94105",Independent Expenditure,TEXTING,SWARBRICK MELISSA,House,Support,$0.69,,,Electronic Funds Transfer,39.34,120.87,CONVENTION OF STATES ACTION,
10/27/2022,"TWILIO 101 SPEAR STREET SUITE 100 SAN FRANCISCO, CA 94105",Independent Expenditure,TEXTING,PEACOCK ANNE,House,Support,$0.22,,,Electronic Funds Transfer,39.34,120.87,CONVENTION OF STATES ACTION,
10/27/2022,"TWILIO 101 SPEAR STREET SUITE 100 SAN FRANCISCO, CA 94105",Independent Expenditure,TEXTING,NEWTON PAUL,Senate,Support,$2.28,,,Electronic Funds Transfer,39.34,120.87,CONVENTION OF STATES ACTION,
10/27/2022,"TWILIO 101 SPEAR STREET SUITE 100 SAN FRANCISCO, CA 94105",Independent Expenditure,TEXTING,HANIG BOBBY,Senate,Support,$1.72,,,Electronic Funds Transfer,39.34,120.87,CONVENTION OF STATES ACTION,
10/27/2022,"TWILIO 101 SPEAR STREET SUITE 100 SAN FRANCISCO, CA 94105",Independent Expenditure,TEXTING,BRITT DANNY,House,Support,$1.51,,,Electronic Funds Transfer,39.34,120.87,CONVENTION OF STATES ACTION,
10/27/2022,"TWILIO 101 SPEAR STREET SUITE 100 SAN FRANCISCO, CA 94105",Independent Expenditure,TEXTING,NEWTON BUCK,Senate,Support,$2.02,,,Electronic Funds Transfer,39.34,120.87,CONVENTION OF STATES ACTION,
10/27/2022,"TWILIO 101 SPEAR STREET SUITE 100 SAN FRANCISCO, CA 94105",Independent Expenditure,TEXTING,CAVALIERO MARK,Senate,Support,$1.86,,,Electronic Funds Transfer,39.34,120.87,CONVENTION OF STATES ACTION,
10/27/2022,"TWILIO 101 SPEAR STREET SUITE 100 SAN FRANCISCO, CA 94105",Independent Expenditure,TEXTING,MEREDITH WESLEY,Senate,Support,$2.16,,,Electronic Funds Transfer,39.34,120.87,CONVENTION OF STATES ACTION,
10/27/2022,"TWILIO 101 SPEAR STREET SUITE 100 SAN FRANCISCO, CA 94105",Independent Expenditure,TEXTING,PROCTOR H DEAN,Senate,Support,$3.98,,,Electronic Funds Transfer,39.34,120.87,CONVENTION OF STATES ACTION,
10/27/2022,"TWILIO 101 SPEAR STREET SUITE 100 SAN FRANCISCO, CA 94105",Independent Expenditure,TEXTING,GALEY AMY,Senate,Support,$2.51,,,Electronic Funds Transfer,39.34,120.87,CONVENTION OF STATES ACTION,
10/27/2022,"TWILIO 101 SPEAR STREET SUITE 100 SAN FRANCISCO, CA 94105",Independent Expenditure,TEXTING,CRAVEN DAVE,Senate,Support,$2.72,,,Electronic Funds Transfer,39.34,120.87,CONVENTION OF STATES ACTION,
10/27/2022,"TWILIO 101 SPEAR STREET SUITE 100 SAN FRANCISCO, CA 94105",Independent Expenditure,TEXTING,FORD CARL,Senate,Support,$2.90,,,Electronic Funds Transfer,39.34,120.87,CONVENTION OF STATES ACTION,
11/03/2022,"TWILIO 101 SPEAR STREET SUITE 100 SAN FRANCISCO, CA 94105",Independent Expenditure,TEXT MESSAGING,BARNES LISA,Senate,Support,$0.45,,,Electronic Funds Transfer,41.92,120.87,CONVENTION OF STATES ACTION,
11/03/2022,"TWILIO 101 SPEAR STREET SUITE 100 SAN FRANCISCO, CA 94105",Independent Expenditure,TEXT MESSAGING,BHAKTA PRATIK,House,Support,$1.08,,,Electronic Funds Transfer,41.92,120.87,CONVENTION OF STATES ACTION,
11/03/2022,"TWILIO 101 SPEAR STREET SUITE 100 SAN FRANCISCO, CA 94105",Independent Expenditure,TEXT MESSAGING,BRADFORD JOHN,House,Support,$0.79,,,Electronic Funds Transfer,41.92,120.87,CONVENTION OF STATES ACTION,
11/03/2022,"TWILIO 101 SPEAR STREET SUITE 100 SAN FRANCISCO, CA 94105",Independent Expenditure,TEXT MESSAGING,BRAWLEY WILLIAM,House,Support,$0.70,,,Electronic Funds Transfer,41.92,120.87,CONVENTION OF STATES ACTION,
11/03/2022,"TWILIO 101 SPEAR STREET SUITE 100 SAN FRANCISCO, CA 94105",Independent Expenditure,TEXT MESSAGING,BRITT DANNY,Senate,Support,$1.51,,,Electronic Funds Transfer,41.92,120.87,CONVENTION OF STATES ACTION,
11/03/2022,"TWILIO 101 SPEAR STREET SUITE 100 SAN FRANCISCO, CA 94105",Independent Expenditure,TEXT MESSAGING,CAVALIERO MARK,Senate,Support,$1.86,,,Electronic Funds Transfer,41.92,120.87,CONVENTION OF STATES ACTION,
11/03/2022,"TWILIO 101 SPEAR STREET SUITE 100 SAN FRANCISCO, CA 94105",Independent Expenditure,TEXT MESSAGING,CHESSER ALLEN,House,Support,$0.82,,,Electronic Funds Transfer,41.92,120.87,CONVENTION OF STATES ACTION,
11/03/2022,"TWILIO 101 SPEAR STREET SUITE 100 SAN FRANCISCO, CA 94105",Independent Expenditure,TEXT MESSAGING,CRAVEN DAVE,Senate,Support,$2.72,,,Electronic Funds Transfer,41.92,120.87,CONVENTION OF STATES ACTION,
11/03/2022,"TWILIO 101 SPEAR STREET SUITE 100 SAN FRANCISCO, CA 94105",Independent Expenditure,TEXT MESSAGING,DAVIS TED,House,Support,$0.97,,,Electronic Funds Transfer,41.92,120.87,CONVENTION OF STATES ACTION,
11/03/2022,"TWILIO 101 SPEAR STREET SUITE 100 SAN FRANCISCO, CA 94105",Independent Expenditure,TEXT MESSAGING,ECHEVARIA BRIAN,House,Support,$0.76,,,Electronic Funds Transfer,41.92,120.87,CONVENTION OF STATES ACTION,
11/03/2022,"TWILIO 101 SPEAR STREET SUITE 100 SAN FRANCISCO, CA 94105",Independent Expenditure,TEXT MESSAGING,FAIRCLOTH JOHN,House,Support,$1.09,,,Electronic Funds Transfer,41.92,120.87,CONVENTION OF STATES ACTION,
11/03/2022,"TWILIO 101 SPEAR STREET SUITE 100 SAN FRANCISCO, CA 94105",Independent Expenditure,TEXT MESSAGING,FONTENOT KEN,House,Support,$0.70,,,Electronic Funds Transfer,41.92,120.87,CONVENTION OF STATES ACTION,
11/03/2022,"TWILIO 101 SPEAR STREET SUITE 100 SAN FRANCISCO, CA 94105",Independent Expenditure,TEXT MESSAGING,FORD CARL,Senate,Support,$2.90,,,Electronic Funds Transfer,41.92,120.87,CONVENTION OF STATES ACTION,
11/03/2022,"TWILIO 101 SPEAR STREET SUITE 100 SAN FRANCISCO, CA 94105",Independent Expenditure,TEXT MESSAGING,GALEY AMY,Senate,Support,$2.51,,,Electronic Funds Transfer,41.92,120.87,CONVENTION OF STATES ACTION,
11/03/2022,"TWILIO 101 SPEAR STREET SUITE 100 SAN FRANCISCO, CA 94105",Independent Expenditure,TEXT MESSAGING,HANIG BOBBY,Senate,Support,$1.72,,,Electronic Funds Transfer,41.92,120.87,CONVENTION OF STATES ACTION,
11/03/2022,"TWILIO 101 SPEAR STREET SUITE 100 SAN FRANCISCO, CA 94105",Independent Expenditure,TEXT MESSAGING,HARDISTER JON,House,Support,$0.90,,,Electronic Funds Transfer,41.92,120.87,CONVENTION OF STATES ACTION,
11/03/2022,"TWILIO 101 SPEAR STREET SUITE 100 SAN FRANCISCO, CA 94105",Independent Expenditure,TEXT MESSAGING,LEE MICHAEL,Senate,Support,$2.58,,,Electronic Funds Transfer,41.92,120.87,CONVENTION OF STATES ACTION,
11/03/2022,"TWILIO 101 SPEAR STREET SUITE 100 SAN FRANCISCO, CA 94105",Independent Expenditure,TEXT MESSAGING,LOWERY JARROD,House,Support,$0.49,,,Electronic Funds Transfer,41.92,120.87,CONVENTION OF STATES ACTION,
11/03/2022,"TWILIO 101 SPEAR STREET SUITE 100 SAN FRANCISCO, CA 94105",Independent Expenditure,TEXT MESSAGING,MEREDITH WESLEY,Senate,Support,$2.16,,,Electronic Funds Transfer,41.92,120.87,CONVENTION OF STATES ACTION,
11/03/2022,"TWILIO 101 SPEAR STREET SUITE 100 SAN FRANCISCO, CA 94105",Independent Expenditure,TEXT MESSAGING,NEWTON PAUL,Senate,Support,$2.28,,,Electronic Funds Transfer,41.92,120.87,CONVENTION OF STATES ACTION,
11/03/2022,"TWILIO 101 SPEAR STREET SUITE 100 SAN FRANCISCO, CA 94105",Independent Expenditure,TEXT MESSAGING,NEWTON BUCK,Senate,Support,$2.02,,,Electronic Funds Transfer,41.92,120.87,CONVENTION OF STATES ACTION,
11/03/2022,"TWILIO 101 SPEAR STREET SUITE 100 SAN FRANCISCO, CA 94105",Independent Expenditure,TEXT MESSAGING,PARE ERIN,House,Support,$0.99,,,Electronic Funds Transfer,41.92,120.87,CONVENTION OF STATES ACTION,
11/03/2022,"TWILIO 101 SPEAR STREET SUITE 100 SAN FRANCISCO, CA 94105",Independent Expenditure,TEXT MESSAGING,PEACOCK ANNE,House,Support,$0.22,,,Electronic Funds Transfer,41.92,120.87,CONVENTION OF STATES ACTION,
11/03/2022,"TWILIO 101 SPEAR STREET SUITE 100 SAN FRANCISCO, CA 94105",Independent Expenditure,TEXT MESSAGING,PROCTOR H DEAN,Senate,Support,$3.98,,,Electronic Funds Transfer,41.92,120.87,CONVENTION OF STATES ACTION,
11/03/2022,"TWILIO 101 SPEAR STREET SUITE 100 SAN FRANCISCO, CA 94105",Independent Expenditure,TEXT MESSAGING,ROSS STEPHEN,House,Support,$0.65,,,Electronic Funds Transfer,41.92,120.87,CONVENTION OF STATES ACTION,
11/03/2022,"TWILIO 101 SPEAR STREET SUITE 100 SAN FRANCISCO, CA 94105",Independent Expenditure,TEXT MESSAGING,SWARBRICK MELISSA,House,Support,$0.69,,,Electronic Funds Transfer,41.92,120.87,CONVENTION OF STATES ACTION,
11/03/2022,"TWILIO 101 SPEAR STREET SUITE 100 SAN FRANCISCO, CA 94105",Independent Expenditure,TEXT MESSAGING,VON CANON FRED,House,Support,$0.88,,,Electronic Funds Transfer,41.92,120.87,CONVENTION OF STATES ACTION,
11/03/2022,"TWILIO 101 SPEAR STREET SUITE 100 SAN FRANCISCO, CA 94105",Independent Expenditure,TEXT MESSAGING,WARD BILL,House,Support,$1.00,,,Electronic Funds Transfer,41.92,120.87,CONVENTION OF STATES ACTION,
11/03/2022,"TWILIO 101 SPEAR STREET SUITE 100 SAN FRANCISCO, CA 94105",Independent Expenditure,TEXT MESSAGING,WHEATLEY DIANE,House,Support,$0.88,,,Electronic Funds Transfer,41.92,120.87,CONVENTION OF STATES ACTION,
11/03/2022,"TWILIO 101 SPEAR STREET SUITE 100 SAN FRANCISCO, CA 94105",Independent Expenditure,TEXT MESSAGING,YARBOROUGH LARRY,House,Support,$0.73,,,Electronic Funds Transfer,41.92,120.87,CONVENTION OF STATES ACTION,
11/03/2022,"TWILIO 101 SPEAR STREET SUITE 100 SAN FRANCISCO, CA 94105",Independent Expenditure,TEXT MESSAGING,ZENGER JEFF,House,Support,$0.89,,,Electronic Funds Transfer,41.92,120.87,CONVENTION OF STATES ACTION,
10/31/2022,"WEEB TALK RADIO PO BOX 1855 SOUTHERN PINCES, NC 28287",Independent Expenditure,RADIO ADVERTISING,MEREDITH WESLEY,Senate,Support,$250.00,,,Debit Card,500.0,500.0,CONVENTION OF STATES ACTION,
