Date,Name of Payee and Complete Mailing Address,Expenditure Type,Purpose,Candidate,Office Sought,Declaration,Amount,In-Kind Description,Account Code,Form of Payment,Amount of Expenditure,Sum To Date,Committee,Committee Id
11/05/2021,"TONI SELBY ORGANIZER ADVANCE CAROLINA 10610 WESTGATE CLUB RALEIGH, NC 27617",Independent Expenditure,PHONE BANK,HEGGINS AL,County/Municipal,Support,$3.75,,,Electronic Funds Transfer,$18.75,$243.76,ADVANCE NORTH CAROLINA,
11/05/2021,"TONI SELBY ORGANIZER ADVANCE CAROLINA 10610 WESTGATE CLUB RALEIGH, NC 27617",Independent Expenditure,PHONE BANK,O'NEAL ELAINE,County/Municipal,Support,$3.75,,,Electronic Funds Transfer,$18.75,$243.76,ADVANCE NORTH CAROLINA,
11/02/2021,"JANICE THOMAS ORGANIZER ADVANCE CAROLINA 4922 OLD PAGE ROAD DURHAM, NC 27703",Independent Expenditure,PHONE BANK,WALL-LENNON BRIDGET,County/Municipal,Support,$24.00,,,Electronic Funds Transfer,$120.00,$367.50,ADVANCE NORTH CAROLINA,
11/02/2021,"JANICE THOMAS ORGANIZER ADVANCE CAROLINA 4922 OLD PAGE ROAD DURHAM, NC 27703",Independent Expenditure,PHONE BANK,DAY JESSICA,County/Municipal,Support,$24.00,,,Electronic Funds Transfer,$120.00,$367.50,ADVANCE NORTH CAROLINA,
11/02/2021,"JANICE THOMAS ORGANIZER ADVANCE CAROLINA 4922 OLD PAGE ROAD DURHAM, NC 27703",Independent Expenditure,PHONE BANK,BROWN GLORISTINE,County/Municipal,Support,$24.00,,,Electronic Funds Transfer,$120.00,$367.50,ADVANCE NORTH CAROLINA,
11/02/2021,"JANICE THOMAS ORGANIZER ADVANCE CAROLINA 4922 OLD PAGE ROAD DURHAM, NC 27703",Independent Expenditure,PHONE BANK,HEGGINS AL,County/Municipal,Support,$24.00,,,Electronic Funds Transfer,$120.00,$367.50,ADVANCE NORTH CAROLINA,
11/02/2021,"JANICE THOMAS ORGANIZER ADVANCE CAROLINA 4922 OLD PAGE ROAD DURHAM, NC 27703",Independent Expenditure,PHONE BANK,O'NEAL ELAINE,County/Municipal,Support,$24.00,,,Electronic Funds Transfer,$120.00,$367.50,ADVANCE NORTH CAROLINA,
11/04/2021,"JANICE THOMAS ORGANIZER ADVANCE CAROLINA 4922 OLD PAGE ROAD DURHAM, NC 27703",Independent Expenditure,PHONE BANK,WALL-LENNON BRIDGET,County/Municipal,Support,$24.00,,,Electronic Funds Transfer,$120.00,$367.50,ADVANCE NORTH CAROLINA,
11/04/2021,"JANICE THOMAS ORGANIZER ADVANCE CAROLINA 4922 OLD PAGE ROAD DURHAM, NC 27703",Independent Expenditure,PHONE BANK,DAY JESSICA,County/Municipal,Support,$24.00,,,Electronic Funds Transfer,$120.00,$367.50,ADVANCE NORTH CAROLINA,
11/04/2021,"JANICE THOMAS ORGANIZER ADVANCE CAROLINA 4922 OLD PAGE ROAD DURHAM, NC 27703",Independent Expenditure,PHONE BANK,BROWN GLORISTINE,County/Municipal,Support,$24.00,,,Electronic Funds Transfer,$120.00,$367.50,ADVANCE NORTH CAROLINA,
11/04/2021,"JANICE THOMAS ORGANIZER ADVANCE CAROLINA 4922 OLD PAGE ROAD DURHAM, NC 27703",Independent Expenditure,PHONE BANK,HEGGINS AL,County/Municipal,Support,$24.00,,,Electronic Funds Transfer,$120.00,$367.50,ADVANCE NORTH CAROLINA,
11/04/2021,"JANICE THOMAS ORGANIZER ADVANCE CAROLINA 4922 OLD PAGE ROAD DURHAM, NC 27703",Independent Expenditure,PHONE BANK,O'NEAL ELAINE,County/Municipal,Support,$24.00,,,Electronic Funds Transfer,$120.00,$367.50,ADVANCE NORTH CAROLINA,
11/05/2021,"JANICE THOMAS ORGANIZER ADVANCE CAROLINA 4922 OLD PAGE ROAD DURHAM, NC 27703",Independent Expenditure,PHONE BANK,BROWN GLORISTINE,County/Municipal,Support,$19.50,,,Electronic Funds Transfer,$97.50,$367.50,ADVANCE NORTH CAROLINA,
11/05/2021,"JANICE THOMAS ORGANIZER ADVANCE CAROLINA 4922 OLD PAGE ROAD DURHAM, NC 27703",Independent Expenditure,PHONE BANK,HEGGINS AL,County/Municipal,Support,$19.50,,,Electronic Funds Transfer,$97.50,$367.50,ADVANCE NORTH CAROLINA,
11/05/2021,"JANICE THOMAS ORGANIZER ADVANCE CAROLINA 4922 OLD PAGE ROAD DURHAM, NC 27703",Independent Expenditure,PHONE BANK,O'NEAL ELAINE,County/Municipal,Support,$19.50,,,Electronic Funds Transfer,$97.50,$367.50,ADVANCE NORTH CAROLINA,
11/05/2021,"JANICE THOMAS ORGANIZER ADVANCE CAROLINA 4922 OLD PAGE ROAD DURHAM, NC 27703",Independent Expenditure,PHONE BANK,WALL-LENNON BRIDGET,County/Municipal,Support,$19.50,,,Electronic Funds Transfer,$97.50,$367.50,ADVANCE NORTH CAROLINA,
11/05/2021,"JANICE THOMAS ORGANIZER ADVANCE CAROLINA 4922 OLD PAGE ROAD DURHAM, NC 27703",Independent Expenditure,PHONE BANK,DAY JESSICA,County/Municipal,Support,$19.50,,,Electronic Funds Transfer,$97.50,$367.50,ADVANCE NORTH CAROLINA,
11/19/2021,"JANICE THOMAS ORGANIZER ADVANCE CAROLINA 4922 OLD PAGE ROAD DURHAM, NC 27703",Independent Expenditure,PHONE BANK,WALL-LENNON BRIDGET,County/Municipal,Support,$6.00,,,Electronic Funds Transfer,$30.00,$367.50,ADVANCE NORTH CAROLINA,
11/19/2021,"JANICE THOMAS ORGANIZER ADVANCE CAROLINA 4922 OLD PAGE ROAD DURHAM, NC 27703",Independent Expenditure,PHONE BANK,DAY JESSICA,County/Municipal,Support,$6.00,,,Electronic Funds Transfer,$30.00,$367.50,ADVANCE NORTH CAROLINA,
11/19/2021,"JANICE THOMAS ORGANIZER ADVANCE CAROLINA 4922 OLD PAGE ROAD DURHAM, NC 27703",Independent Expenditure,PHONE BANK,BROWN GLORISTINE,County/Municipal,Support,$6.00,,,Electronic Funds Transfer,$30.00,$367.50,ADVANCE NORTH CAROLINA,
11/19/2021,"JANICE THOMAS ORGANIZER ADVANCE CAROLINA 4922 OLD PAGE ROAD DURHAM, NC 27703",Independent Expenditure,PHONE BANK,HEGGINS AL,County/Municipal,Support,$6.00,,,Electronic Funds Transfer,$30.00,$367.50,ADVANCE NORTH CAROLINA,
11/19/2021,"JANICE THOMAS ORGANIZER ADVANCE CAROLINA 4922 OLD PAGE ROAD DURHAM, NC 27703",Independent Expenditure,PHONE BANK,O'NEAL ELAINE,County/Municipal,Support,$6.00,,,Electronic Funds Transfer,$30.00,$367.50,ADVANCE NORTH CAROLINA,
11/02/2021,"TAMISHA THOMAS ORGANIZER ADVANCE CAROLINA 556 CARISSA LANE ZEBULON, NC 27703",Independent Expenditure,PHONE BANK,WALL-LENNON BRIDGET,County/Municipal,Support,$6.00,,,Electronic Funds Transfer,$30.00,$120.00,ADVANCE NORTH CAROLINA,
11/02/2021,"TAMISHA THOMAS ORGANIZER ADVANCE CAROLINA 556 CARISSA LANE ZEBULON, NC 27703",Independent Expenditure,PHONE BANK,DAY JESSICA,County/Municipal,Support,$6.00,,,Electronic Funds Transfer,$30.00,$120.00,ADVANCE NORTH CAROLINA,
11/02/2021,"TAMISHA THOMAS ORGANIZER ADVANCE CAROLINA 556 CARISSA LANE ZEBULON, NC 27703",Independent Expenditure,PHONE BANK,BROWN GLORISTINE,County/Municipal,Support,$6.00,,,Electronic Funds Transfer,$30.00,$120.00,ADVANCE NORTH CAROLINA,
11/02/2021,"TAMISHA THOMAS ORGANIZER ADVANCE CAROLINA 556 CARISSA LANE ZEBULON, NC 27703",Independent Expenditure,PHONE BANK,HEGGINS AL,County/Municipal,Support,$6.00,,,Electronic Funds Transfer,$30.00,$120.00,ADVANCE NORTH CAROLINA,
11/02/2021,"TAMISHA THOMAS ORGANIZER ADVANCE CAROLINA 556 CARISSA LANE ZEBULON, NC 27703",Independent Expenditure,PHONE BANK,O'NEAL ELAINE,County/Municipal,Support,$6.00,,,Electronic Funds Transfer,$30.00,$120.00,ADVANCE NORTH CAROLINA,
11/03/2021,"TAMISHA THOMAS ORGANIZER ADVANCE CAROLINA 556 CARISSA LANE ZEBULON, NC 27703",Independent Expenditure,PHONE BANK,WALL-LENNON BRIDGET,County/Municipal,Support,$18.00,,,Electronic Funds Transfer,$90.00,$120.00,ADVANCE NORTH CAROLINA,
11/03/2021,"TAMISHA THOMAS ORGANIZER ADVANCE CAROLINA 556 CARISSA LANE ZEBULON, NC 27703",Independent Expenditure,PHONE BANK,DAY JESSICA,County/Municipal,Support,$18.00,,,Electronic Funds Transfer,$90.00,$120.00,ADVANCE NORTH CAROLINA,
11/03/2021,"TAMISHA THOMAS ORGANIZER ADVANCE CAROLINA 556 CARISSA LANE ZEBULON, NC 27703",Independent Expenditure,PHONE BANK,BROWN GLORISTINE,County/Municipal,Support,$18.00,,,Electronic Funds Transfer,$90.00,$120.00,ADVANCE NORTH CAROLINA,
11/03/2021,"TAMISHA THOMAS ORGANIZER ADVANCE CAROLINA 556 CARISSA LANE ZEBULON, NC 27703",Independent Expenditure,PHONE BANK,HEGGINS AL,County/Municipal,Support,$18.00,,,Electronic Funds Transfer,$90.00,$120.00,ADVANCE NORTH CAROLINA,
11/03/2021,"TAMISHA THOMAS ORGANIZER ADVANCE CAROLINA 556 CARISSA LANE ZEBULON, NC 27703",Independent Expenditure,PHONE BANK,O'NEAL ELAINE,County/Municipal,Support,$18.00,,,Electronic Funds Transfer,$90.00,$120.00,ADVANCE NORTH CAROLINA,
10/22/2021,"SALLIE ACETO OWNER/DESIGNER DESIGN & MEDIA GROUP PO BOX 97275 RALEIGH, NC 27624",Independent Expenditure,DIGITAL MEDIA (FACEBOOK),Eric Woolridge,Boone Town Council,Support,,,,Check,$125.00,"$8,424.91",APPALACHIAN PAC,STA-5QY78G-C-001
10/22/2021,"SALLIE ACETO OWNER/DESIGNER DESIGN & MEDIA GROUP PO BOX 97275 RALEIGH, NC 27624",Independent Expenditure,DIGITAL MEDIA (FACEBOOK),Benjamin Ray,Boone Town Council,Support,,,,Check,$125.00,"$8,424.91",APPALACHIAN PAC,STA-5QY78G-C-001
11/01/2021,"SALLIE ACETO OWNER/DESIGNER DESIGN & MEDIA GROUP PO BOX 97275 RALEIGH, NC 27624",Independent Expenditure,DIGITAL MEDIA (FACEBOOK),Edie Tugman,Boone Town Council,Support,,,,Check,$16.52,"$8,424.91",APPALACHIAN PAC,STA-5QY78G-C-001
11/01/2021,"SALLIE ACETO OWNER/DESIGNER DESIGN & MEDIA GROUP PO BOX 97275 RALEIGH, NC 27624",Independent Expenditure,DIGITAL MEDIA (FACEBOOK),Tim Futrelle,Boone Mayor,Support,,,,Check,$16.52,"$8,424.91",APPALACHIAN PAC,STA-5QY78G-C-001
11/01/2021,"SALLIE ACETO OWNER/DESIGNER DESIGN & MEDIA GROUP PO BOX 97275 RALEIGH, NC 27624",Independent Expenditure,"TELEMARKETING (ROBOCENT, INC.)",Edie Tugman,Boone Town Council,Support,,,,Check,$198.21,"$8,424.91",APPALACHIAN PAC,STA-5QY78G-C-001
11/01/2021,"SALLIE ACETO OWNER/DESIGNER DESIGN & MEDIA GROUP PO BOX 97275 RALEIGH, NC 27624",Independent Expenditure,"TELEMARKETING (ROBOCENT, INC.)",Benjamin Ray,Boone Town Council,Support,,,,Check,$198.21,"$8,424.91",APPALACHIAN PAC,STA-5QY78G-C-001
11/01/2021,"SALLIE ACETO OWNER/DESIGNER DESIGN & MEDIA GROUP PO BOX 97275 RALEIGH, NC 27624",Independent Expenditure,DIGITAL MEDIA (FACEBOOK),Benjamin Ray,Boone Town Council,Support,,,,Check,$33.04,"$8,424.91",APPALACHIAN PAC,STA-5QY78G-C-001
11/01/2021,"SALLIE ACETO OWNER/DESIGNER DESIGN & MEDIA GROUP PO BOX 97275 RALEIGH, NC 27624",Independent Expenditure,DIGITAL MEDIA (FACEBOOK),Eric Woolridge,Boone Town Council,Support,,,,Check,$33.04,"$8,424.91",APPALACHIAN PAC,STA-5QY78G-C-001
11/01/2021,"SALLIE ACETO OWNER/DESIGNER DESIGN & MEDIA GROUP PO BOX 97275 RALEIGH, NC 27624",Independent Expenditure,"TELEMARKETING (ROBOCENT, INC.)",Eric Woolridge,Boone Town Council,Support,,,,Check,$198.21,"$8,424.91",APPALACHIAN PAC,STA-5QY78G-C-001
11/03/2021,"SALLIE ACETO OWNER/DESIGNER DESIGN & MEDIA GROUP PO BOX 97275 RALEIGH, NC 27624",Independent Expenditure,"TELEMARKETING (ROBOCENT, INC.)",Eric Woolridge,Boone Town Council,Support,,,,Check,$181.54,"$8,424.91",APPALACHIAN PAC,STA-5QY78G-C-001
11/03/2021,"SALLIE ACETO OWNER/DESIGNER DESIGN & MEDIA GROUP PO BOX 97275 RALEIGH, NC 27624",Independent Expenditure,"TELEMARKETING (ROBOCENT, INC.)",Benjamin Ray,Boone Town Council,Support,,,,Check,$181.54,"$8,424.91",APPALACHIAN PAC,STA-5QY78G-C-001
11/03/2021,"SALLIE ACETO OWNER/DESIGNER DESIGN & MEDIA GROUP PO BOX 97275 RALEIGH, NC 27624",Independent Expenditure,"TELEMARKETING (ROBOCENT, INC.)",Edie Tugman,Boone Town Council,Support,,,,Check,$181.54,"$8,424.91",APPALACHIAN PAC,STA-5QY78G-C-001
10/22/2021,"PRECISION PRINTING 1302 BLOWING ROCK RD BLOWING ROCK, NC 28607",Independent Expenditure,POSTACARD,Eric Woolridge,Boone Town CounciL,Support,,,,Check,$655.44,"$1,310.88",APPALACHIAN PAC,STA-5QY78G-C-001
10/22/2021,"PRECISION PRINTING 1302 BLOWING ROCK RD BLOWING ROCK, NC 28607",Independent Expenditure,POSTCARD,Benjamin Ray,Boone Town CounciL,Support,,,,Check,$655.44,"$1,310.88",APPALACHIAN PAC,STA-5QY78G-C-001
10/20/2021,"USPS 7800 FALLS OF NEUSE ROAD RALEIGH, NC 27615",Independent Expenditure,POSTAGE,Benjamin Ray,Boone Town CounciL,Support,,,,Check,$521.76,"$1,043.52",APPALACHIAN PAC,STA-5QY78G-C-001
10/20/2021,"USPS 7800 FALLS OF NEUSE ROAD RALEIGH, NC 27615",Independent Expenditure,POSTAGE,Eric Woolridge,Boone Town CounciL,Support,,,,Check,$521.76,"$1,043.52",APPALACHIAN PAC,STA-5QY78G-C-001
10/07/2021,"SALLIE ACETO OWNER/DESIGNER DESIGN & MEDIA GROUP PO BOX 97275 RALEIGH, NC 27624",Independent Expenditure,"BUTTONS (WACKY BUTTONS, INC.)",ERIC WOOLRIDGE,BOONE TOWN COUNCIL,Support,,,,Check,$32.93,"$6,936.54",APPALACHIAN PAC,STA-5QY78G-C-001
10/07/2021,"SALLIE ACETO OWNER/DESIGNER DESIGN & MEDIA GROUP PO BOX 97275 RALEIGH, NC 27624",Independent Expenditure,"BUTTONS (WACKY BUTTONS, INC.)",BENJAMIN RAY,BOONE TOWN COUNCIL,Support,,,,Check,$32.93,"$6,936.54",APPALACHIAN PAC,STA-5QY78G-C-001
10/18/2021,"SALLIE ACETO OWNER/DESIGNER DESIGN & MEDIA GROUP PO BOX 97275 RALEIGH, NC 27624",Independent Expenditure,POSTCARDS (PRECISION PRINTING),ERIC WOOLRIDGE,BOONE TOWN COUNCIL,Support,,,,Check,"$1,456.06","$6,936.54",APPALACHIAN PAC,STA-5QY78G-C-001
10/18/2021,"SALLIE ACETO OWNER/DESIGNER DESIGN & MEDIA GROUP PO BOX 97275 RALEIGH, NC 27624",Independent Expenditure,PRINTED FLYERS (PRECISION PRINTING),EDIE TUGMAN,BOONE TOWN COUNCIL,Support,,,,Check,$19.57,"$6,936.54",APPALACHIAN PAC,STA-5QY78G-C-001
10/18/2021,"SALLIE ACETO OWNER/DESIGNER DESIGN & MEDIA GROUP PO BOX 97275 RALEIGH, NC 27624",Independent Expenditure,PRINTED FLYERS (PRECISION PRINTING),ERIC WOOLRIDGE,BOONE TOWN COUNCIL,Support,,,,Check,$39.14,"$6,936.54",APPALACHIAN PAC,STA-5QY78G-C-001
10/18/2021,"SALLIE ACETO OWNER/DESIGNER DESIGN & MEDIA GROUP PO BOX 97275 RALEIGH, NC 27624",Independent Expenditure,POSTCARDS (PRECISION PRINTING),BENJAMIN RAY,BOONE TOWN COUNCIL,Support,,,,Check,"$1,456.06","$6,936.54",APPALACHIAN PAC,STA-5QY78G-C-001
10/18/2021,"SALLIE ACETO OWNER/DESIGNER DESIGN & MEDIA GROUP PO BOX 97275 RALEIGH, NC 27624",Independent Expenditure,YARD SIGNS (CREATIVE PRINTING),ERIC WOOLRIDGE,BOONE TOWN COUNCIL,Support,,,,Check,$176.14,"$6,936.54",APPALACHIAN PAC,STA-5QY78G-C-001
10/18/2021,"SALLIE ACETO OWNER/DESIGNER DESIGN & MEDIA GROUP PO BOX 97275 RALEIGH, NC 27624",Independent Expenditure,YARD SIGNS (PRECISION PRINTING),BENJAMIN RAY,BOONE TOWN COUNCIL,Support,,,,Check,$176.14,"$6,936.54",APPALACHIAN PAC,STA-5QY78G-C-001
10/18/2021,"SALLIE ACETO OWNER/DESIGNER DESIGN & MEDIA GROUP PO BOX 97275 RALEIGH, NC 27624",Independent Expenditure,PRINTED FLYERS (PRECISION PRINTING),BENJAMIN RAY,BOONE TOWN COUNCIL,Support,,,,Check,$39.14,"$6,936.54",APPALACHIAN PAC,STA-5QY78G-C-001
10/18/2021,"SALLIE ACETO OWNER/DESIGNER DESIGN & MEDIA GROUP PO BOX 97275 RALEIGH, NC 27624",Independent Expenditure,POSTAGE (USPS),ERIC WOOLRIDGE,BOONE TOWN COUNCIL,Support,,,,Check,$999.77,"$6,936.54",APPALACHIAN PAC,STA-5QY78G-C-001
10/18/2021,"SALLIE ACETO OWNER/DESIGNER DESIGN & MEDIA GROUP PO BOX 97275 RALEIGH, NC 27624",Independent Expenditure,YARD SIGNS (PRECISION PRINTING),ERIC WOOLRIDGE,BOONE TOWN COUNCIL,Support,,,,Check,$248.20,"$6,936.54",APPALACHIAN PAC,STA-5QY78G-C-001
10/18/2021,"SALLIE ACETO OWNER/DESIGNER DESIGN & MEDIA GROUP PO BOX 97275 RALEIGH, NC 27624",Independent Expenditure,PRINTED FLYERS (PRECISION PRINTING),TIM FUTRELLE,BOONE MAYOR,Support,,,,Check,$19.57,"$6,936.54",APPALACHIAN PAC,STA-5QY78G-C-001
10/18/2021,"SALLIE ACETO OWNER/DESIGNER DESIGN & MEDIA GROUP PO BOX 97275 RALEIGH, NC 27624",Independent Expenditure,YARD SIGNS (PRECISION PRINTING),BENJAMIN RAY,BOONE TOWN COUNCIL,Support,,,,Check,$248.20,"$6,936.54",APPALACHIAN PAC,STA-5QY78G-C-001
10/18/2021,"SALLIE ACETO OWNER/DESIGNER DESIGN & MEDIA GROUP PO BOX 97275 RALEIGH, NC 27624",Independent Expenditure,POSTAGE (USPS),BENJAMIN RAY,BOONE TOWN COUNCIL,Support,,,,Check,$999.77,"$6,936.54",APPALACHIAN PAC,STA-5QY78G-C-001
10/07/2021,"SALLIE ACETO OWNER/DESIGNER DESIGN & MEDIA GROUP PO BOX 97275 RALEIGH, NC 27624",Independent Expenditure,"BUTTONS (WACKY BUTTONS, INC.)",ERIC WOOLRIDGE,BOONE TOWN COUNCIL,Support,,,,Check,$32.93,"$6,936.54",APPALACHIAN PAC,STA-5QY78G-C-001
10/07/2021,"SALLIE ACETO OWNER/DESIGNER DESIGN & MEDIA GROUP PO BOX 97275 RALEIGH, NC 27624",Independent Expenditure,"BUTTONS (WACKY BUTTONS, INC.)",BENJAMIN RAY,BOONE TOWN COUNCIL,Support,,,,Check,$32.93,"$6,936.54",APPALACHIAN PAC,STA-5QY78G-C-001
10/18/2021,"SALLIE ACETO OWNER/DESIGNER DESIGN & MEDIA GROUP PO BOX 97275 RALEIGH, NC 27624",Independent Expenditure,POSTCARDS (PRECISION PRINTING),BENJAMIN RAY,BOONE TOWN COUNCIL,Support,,,,Check,"$1,456.06","$6,936.54",APPALACHIAN PAC,STA-5QY78G-C-001
10/18/2021,"SALLIE ACETO OWNER/DESIGNER DESIGN & MEDIA GROUP PO BOX 97275 RALEIGH, NC 27624",Independent Expenditure,PRINTED FLYERS (PRECISION PRINTING),ERIC WOOLRIDGE,BOONE TOWN COUNCIL,Support,,,,Check,$58.71,"$6,936.54",APPALACHIAN PAC,STA-5QY78G-C-001
10/18/2021,"SALLIE ACETO OWNER/DESIGNER DESIGN & MEDIA GROUP PO BOX 97275 RALEIGH, NC 27624",Independent Expenditure,YARD SIGNS (CREATIVE PRINTING),ERIC WOOLRIDGE,BOONE TOWN COUNCIL,Support,,,,Check,$176.14,"$6,936.54",APPALACHIAN PAC,STA-5QY78G-C-001
10/18/2021,"SALLIE ACETO OWNER/DESIGNER DESIGN & MEDIA GROUP PO BOX 97275 RALEIGH, NC 27624",Independent Expenditure,YARD SIGNS (PRECISION PRINTING),BENJAMIN RAY,BOONE TOWN COUNCIL,Support,,,,Check,$176.14,"$6,936.54",APPALACHIAN PAC,STA-5QY78G-C-001
10/18/2021,"SALLIE ACETO OWNER/DESIGNER DESIGN & MEDIA GROUP PO BOX 97275 RALEIGH, NC 27624",Independent Expenditure,PRINTED FLYERS (PRECISION PRINTING),BENJAMIN RAY,BOONE TOWN COUNCIL,Support,,,,Check,$58.71,"$6,936.54",APPALACHIAN PAC,STA-5QY78G-C-001
10/18/2021,"SALLIE ACETO OWNER/DESIGNER DESIGN & MEDIA GROUP PO BOX 97275 RALEIGH, NC 27624",Independent Expenditure,YARD SIGNS (PRECISION PRINTING),ERIC WOOLRIDGE,BOONE TOWN COUNCIL,Support,,,,Check,$248.20,"$6,936.54",APPALACHIAN PAC,STA-5QY78G-C-001
10/18/2021,"SALLIE ACETO OWNER/DESIGNER DESIGN & MEDIA GROUP PO BOX 97275 RALEIGH, NC 27624",Independent Expenditure,POSTAGE (USPS),ERIC WOOLRIDGE,BOONE TOWN COUNCIL,Support,,,,Check,$999.77,"$6,936.54",APPALACHIAN PAC,STA-5QY78G-C-001
10/18/2021,"SALLIE ACETO OWNER/DESIGNER DESIGN & MEDIA GROUP PO BOX 97275 RALEIGH, NC 27624",Independent Expenditure,YARD SIGNS (PRECISION PRINTING),BENJAMIN RAY,BOONE TOWN COUNCIL,Support,,,,Check,$248.20,"$6,936.54",APPALACHIAN PAC,STA-5QY78G-C-001
10/18/2021,"SALLIE ACETO OWNER/DESIGNER DESIGN & MEDIA GROUP PO BOX 97275 RALEIGH, NC 27624",Independent Expenditure,POSTAGE (USPS),BENJAMIN RAY,BOONE TOWN COUNCIL,Support,,,,Check,$999.77,"$6,936.54",APPALACHIAN PAC,STA-5QY78G-C-001
10/18/2021,"SALLIE ACETO OWNER/DESIGNER DESIGN & MEDIA GROUP PO BOX 97275 RALEIGH, NC 27624",Independent Expenditure,POSTCARDS (PRECISION PRINTING),ERIC WOOLRIDGE,BOONE TOWN COUNCIL,Support,,,,Check,"$1,456.06","$6,936.54",APPALACHIAN PAC,STA-5QY78G-C-001
10/26/2021,"THE STEWART GROUP, INC. P.O. BOX 28091 RALEIGH, NC 27611",Independent Expenditure,CREATIVE FEES/NEWSPAPER AD,HARPER PETERSON,MAYOR- WILMINGTON,Oppose,,,1.0,Check,"$8,628.75","$112,792.75",CONSERVATIVE LEADERSHIP COMMITTEE NC INC,STA-66UEFE-C-001
10/28/2021,"THE STEWART GROUP, INC. P.O. BOX 28091 RALEIGH, NC 27611",Independent Expenditure,VOTER MAIL PIECE #4,LUKE WADDELL,WILMINGTON CITY COUNC,Support,,,1.0,Check,"$16,328.00","$112,792.75",CONSERVATIVE LEADERSHIP COMMITTEE NC INC,STA-66UEFE-C-001
10/28/2021,"THE STEWART GROUP, INC. P.O. BOX 28091 RALEIGH, NC 27611",Independent Expenditure,VOTER MAIL PIECE #3,CHARLIE RIVENBARK,WILMINGTON CITY COUNC,Support,,,1.0,Check,"$8,164.00","$112,792.75",CONSERVATIVE LEADERSHIP COMMITTEE NC INC,STA-66UEFE-C-001
10/28/2021,"THE STEWART GROUP, INC. P.O. BOX 28091 RALEIGH, NC 27611",Independent Expenditure,VOTER MAIL PIECE #3,LUKE WADDELL,WILMINGTON CITY COUNC,Support,,,1.0,Check,"$8,164.00","$112,792.75",CONSERVATIVE LEADERSHIP COMMITTEE NC INC,STA-66UEFE-C-001
11/01/2021,"THE STEWART GROUP, INC. P.O. BOX 28091 RALEIGH, NC 27611",Independent Expenditure,TV PRODUCTION,HARPER PETERSON,WILMINGTON- MAYOR,Oppose,,,1.0,Check,"$7,300.00","$112,792.75",CONSERVATIVE LEADERSHIP COMMITTEE NC INC,STA-66UEFE-C-001
11/01/2021,"THE STEWART GROUP, INC. P.O. BOX 28091 RALEIGH, NC 27611",Independent Expenditure,TV BUY,HARPER PETERSON,WILMINGTON- MAYOR,Oppose,,,1.0,Check,"$9,200.00","$112,792.75",CONSERVATIVE LEADERSHIP COMMITTEE NC INC,STA-66UEFE-C-001
11/01/2021,"THE STEWART GROUP, INC. P.O. BOX 28091 RALEIGH, NC 27611",Independent Expenditure,TV BUY,HARPER PETERSON,WILMINGTON- MAYOR,Oppose,,,1.0,Check,"$11,760.00","$112,792.75",CONSERVATIVE LEADERSHIP COMMITTEE NC INC,STA-66UEFE-C-001
11/02/2021,"THE STEWART GROUP, INC. P.O. BOX 28091 RALEIGH, NC 27611",Independent Expenditure,TV BUY,HARPER PETERSON,WILMINGTON- MAYOR,Oppose,,,1.0,Check,"$6,220.00","$112,792.75",CONSERVATIVE LEADERSHIP COMMITTEE NC INC,STA-66UEFE-C-001
10/20/2021,"THE STEWART GROUP, INC. P.O. BOX 28091 RALEIGH, NC 27611",Independent Expenditure,MAIL PIECE #1,LUKE WADELL,WILMINGTON CITY COUNCIL,Support,,,1.0,Check,"$18,514.00","$37,028.00",CONSERVATIVE LEADERSHIP COMMITTEE NC INC,STA-66UEFE-C-001
10/22/2021,"THE STEWART GROUP, INC. P.O. BOX 28091 RALEIGH, NC 27611",Independent Expenditure,MAIL PIECE #2,LUKE WADELL,WILMINGTON CITY COUNCIL,Support,,,1.0,Check,"$9,257.00","$37,028.00",CONSERVATIVE LEADERSHIP COMMITTEE NC INC,STA-66UEFE-C-001
10/22/2021,"THE STEWART GROUP, INC. P.O. BOX 28091 RALEIGH, NC 27611",Independent Expenditure,MAIL PIECE #2,CHARLIE RIVENBARK,WILMINGTON CITY COUNCIL,Support,,,1.0,Check,"$9,257.00","$37,028.00",CONSERVATIVE LEADERSHIP COMMITTEE NC INC,STA-66UEFE-C-001
10/27/2021,"DURHAM FOR ALL PO BOX 25352 DURHAM, NC 27702",Independent Expenditure,"PHONE BANKING, TEXTING AND STAFF TIME",AJ WILLIAMS FOR CITY COUNCIL,County/Municipal,Support,"$1,777.33",,,Check,"$1,777.33","$4,640.79",DURHAM FOR ALL,
11/01/2021,"DURHAM FOR ALL PO BOX 25352 DURHAM, NC 27702",Independent Expenditure,"TEXTING, PHONE BANKING, STAFF TIME",AJ WILLIAMS FOR CITY COUNCIL,County/Municipal,Support,"$1,832.78",,,Debit Card,"$1,832.78","$4,640.79",DURHAM FOR ALL,
10/25/2021,"FACEBOOK 1 HACKER WAY MENLO PARK, CA 94025",Independent Expenditure,FACEBOOK ADS,AJ WILLIAMS FOR CITY COUNCIL,County/Municipal,Support,$500.00,,,Electronic Funds Transfer,$500.00,"$1,600.00",DURHAM FOR ALL,
10/26/2021,"FACEBOOK 1 HACKER WAY MENLO PARK, CA 94025",Independent Expenditure,FACEBOOK ADS,AJ WILLIAMS FOR CITY COUNCIL,County/Municipal,Support,$500.00,,,Electronic Funds Transfer,$500.00,"$1,600.00",DURHAM FOR ALL,
